03/07/2025 15:54:38.978 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0003 : 2048
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0004 : 2048
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0034 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
03/07/2025 15:54:38.980 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
03/07/2025 15:54:38.980 | DEBUG    |                             Properties::Properties | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                           ChatManager::ChatManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                           FontManager::FontManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                             GuiManager::GuiManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                             Controller::Controller | null.ctor
03/07/2025 15:54:38.980 | DEBUG    |                                     XInput::XInput | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                         InputManager::InputManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                       PacketManager::PacketManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                       PluginManager::PluginManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                     PointerManager::PointerManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
03/07/2025 15:54:38.980 | DEBUG    |                             Properties::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                           InputManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                          OffsetManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                         PointerManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                          MemoryManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                             MemoryManager::Release | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                            ChatManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                          PacketManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                          PluginManager::Initialize | <Begin>
03/07/2025 15:54:38.980 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:38.980 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
03/07/2025 15:54:38.981 | INFO     |                                              pivot | Using config file: 'C:\ashita-ffxi\config\pivot\pivot.ini'
03/07/2025 15:54:38.981 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\pivot\pivot.ini
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | >> pivot settings <<
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | root_path C:\ashita-ffxi\polplugins\DATs
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | debug_log false
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | redirect_fopens true
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | overlays:
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | [00] NextHD
03/07/2025 15:54:38.982 | DEBUG    |                                              pivot | 
03/07/2025 15:54:38.982 | INFO     |                                              pivot | m_logDebug = Discard
03/07/2025 15:54:38.982 | INFO     |                                              pivot | m_rootPath = 'C:\ashita-ffxi\polplugins\DATs'
03/07/2025 15:54:38.982 | INFO     |                                              pivot | addOverlay: 'NextHD'
03/07/2025 15:54:39.031 | INFO     |                                              pivot | => success
03/07/2025 15:54:39.064 | INFO     |                                              pivot | enabling fopen_s hook
03/07/2025 15:54:39.064 | INFO     |                                              pivot | m_hooksSet = true
03/07/2025 15:54:39.064 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.16 - By: Heals
03/07/2025 15:54:39.064 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
03/07/2025 15:54:39.064 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
03/07/2025 15:54:39.064 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
03/07/2025 15:54:39.064 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
03/07/2025 15:54:39.064 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
03/07/2025 15:54:39.064 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
03/07/2025 15:54:39.065 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
03/07/2025 15:54:40.025 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 1920 x 1080]
03/07/2025 15:54:40.025 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1921 x 1081]
03/07/2025 15:54:40.043 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
03/07/2025 15:55:34.400 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 768][dwStyle: 13565952][Pos: -2147483648 x -2147483648][Size: 1932 x 1111]
03/07/2025 15:55:34.406 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
03/07/2025 15:55:34.516 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
03/07/2025 15:55:34.516 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
03/07/2025 15:55:34.648 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
03/07/2025 15:55:34.648 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
03/07/2025 15:55:34.648 | DEBUG    |                           ResourceManager::Release | <Begin>
03/07/2025 15:55:34.648 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
03/07/2025 15:55:34.648 | DEBUG    |                        ResourceManager::Initialize | <Begin>
03/07/2025 15:55:34.648 | DEBUG    |                           ResourceManager::Release | <Begin>
03/07/2025 15:55:34.648 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
03/07/2025 15:55:34.671 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:55:34.671 | DEBUG    |                            ResourceManager::Update | <Begin>
03/07/2025 15:55:34.671 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.datmap.ini
03/07/2025 15:55:34.674 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.datmap.ini
03/07/2025 15:55:34.674 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.datmap.ini
03/07/2025 15:55:34.914 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 243.208600ms [Status: 1]
03/07/2025 15:55:34.914 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
03/07/2025 15:55:34.914 | DEBUG    |                               InputManager::Update | <Begin>
03/07/2025 15:55:34.914 | DEBUG    |                                       Mouse::Mouse | .ctor
03/07/2025 15:55:34.914 | DEBUG    |                                  Mouse::Initialize | <Begin>
03/07/2025 15:55:34.914 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
03/07/2025 15:55:34.914 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
03/07/2025 15:55:34.914 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
03/07/2025 15:55:34.914 | DEBUG    |                              OffsetManager::Update | <Begin>
03/07/2025 15:55:34.914 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.offsets.ini
03/07/2025 15:55:34.916 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.offsets.ini
03/07/2025 15:55:34.916 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.offsets.ini
03/07/2025 15:55:34.916 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
03/07/2025 15:55:34.916 | DEBUG    |                             PointerManager::Update | <Begin>
03/07/2025 15:55:34.916 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.pointers.ini
03/07/2025 15:55:34.919 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.pointers.ini
03/07/2025 15:55:34.919 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.pointers.ini
03/07/2025 15:55:34.921 | DEBUG    |                             PointerManager::Update | Pointer: (0354F07C) [Ok!] autofollow
03/07/2025 15:55:34.921 | DEBUG    |                             PointerManager::Update | Pointer: (035AB2F5) [Ok!] castbar
03/07/2025 15:55:34.921 | DEBUG    |                             PointerManager::Update | Pointer: (036576A0) [Ok!] chat.addchatmessage
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (036E71D0) [Ok!] chat.inputtext.this
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (03541EC2) [Ok!] chat.logfile
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (036EA3E0) [Ok!] chat.parseautotranslate
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (0360A325) [Ok!] chat.parseautotranslate.this
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (035B0BD0) [Ok!] chat.parseinputtext
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (035B0BF2) [Ok!] chat.parseinputtext.this
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (035A7F8C) [Ok!] clientversion
03/07/2025 15:55:34.923 | DEBUG    |                             PointerManager::Update | Pointer: (02C66533) [Ok!] config.autodisconnect
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (036E84E2) [Ok!] config.languagefilter
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03533A20) [Ok!] entitymap
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035C579B) [Ok!] entitymap.size
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0361B0F6) [Ok!] inventory
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03648275) [Ok!] inventory.selecteditem
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0368E752) [Ok!] menu
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0360D3C0) [Ok!] packets.decryptbuffer
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0360D290) [Ok!] packets.encryptbuffer
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0362BF40) [Ok!] packets.queuepacket1
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0360DA20) [Ok!] packets.queuepacket2
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03730DDB) [Ok!] party
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035C8D8F) [Ok!] party.statusicons
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (036769AA) [Ok!] player
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03615BE0) [Ok!] player.hasability
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035C7C94) [Ok!] player.haskeyitem
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (0361FC10) [Ok!] player.hasspell
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03620B20) [Ok!] player.joblevels
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03620B60) [Ok!] player.jobmasterlevels
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035BE6AA) [Ok!] player.loginstatus
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035B740F) [Ok!] player.petmp
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035CCD3D) [Ok!] player.pettp
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (037524C4) [Ok!] recast.abilities
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (03758FF2) [Ok!] recast.spells
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035AA427) [Ok!] target.settarget
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer: (035B8A13) [Ok!] target.target
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | Pointer scan completed in: 11.008000ms
03/07/2025 15:55:34.927 | DEBUG    |                             PointerManager::Update | <End> [Status: Ok!]
03/07/2025 15:55:34.927 | DEBUG    |                            FontManager::Initialize | <Begin>
03/07/2025 15:55:34.927 | DEBUG    |                            FontManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:55:34.927 | DEBUG    |                       PrimitiveManager::Initialize | <Begin>
03/07/2025 15:55:34.927 | DEBUG    |                       PrimitiveManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:55:34.927 | DEBUG    |                             GuiManager::Initialize | <Begin>
03/07/2025 15:55:34.928 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 18px - is_jp: 0
03/07/2025 15:55:34.930 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 24px - is_jp: 0
03/07/2025 15:55:34.932 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 32px - is_jp: 0
03/07/2025 15:55:35.021 | DEBUG    |                             GuiManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:55:35.021 | DEBUG    |                              MemoryManager::Update | <Begin>
03/07/2025 15:55:35.021 | DEBUG    |                              MemoryManager::Update | <End> [Status: Ok!]
03/07/2025 15:55:35.021 | DEBUG    |                                ChatManager::Update | <Begin>
03/07/2025 15:55:35.021 | DEBUG    |                                ChatManager::Update | Hooking game function: AddChatMessage
03/07/2025 15:55:35.021 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseAutoTranslate
03/07/2025 15:55:35.021 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseInputText
03/07/2025 15:55:35.021 | DEBUG    |                                ChatManager::Update | Detour transaction result: 0 [Success]
03/07/2025 15:55:35.021 | DEBUG    |                   CommandTaskPool::CommandTaskPool | .ctor
03/07/2025 15:55:35.021 | DEBUG    |                        CommandTaskPool::Initialize | <Begin>
03/07/2025 15:55:35.021 | DEBUG    |                     CommandTaskPool::CreateThreads | Creating task pool; thread count: 32
03/07/2025 15:55:35.025 | DEBUG    |                        CommandTaskPool::Initialize | <End> [Status: Ok!]
