03/07/2025 15:02:41.196 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
03/07/2025 15:02:41.198 | DEBUG    |                             Properties::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                           InputManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                          OffsetManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                         PointerManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                          MemoryManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                             MemoryManager::Release | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                            ChatManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                          PacketManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                          PluginManager::Initialize | <Begin>
03/07/2025 15:02:41.198 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.198 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
03/07/2025 15:02:41.199 | INFO     |                                              pivot | Using config file: 'C:\ashita-ffxi\config\pivot\pivot.ini'
03/07/2025 15:02:41.199 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\pivot\pivot.ini
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | >> pivot settings <<
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | root_path C:\ashita-ffxi\polplugins\DATs
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | debug_log false
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | redirect_fopens true
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | overlays:
03/07/2025 15:02:41.199 | DEBUG    |                                              pivot | 
03/07/2025 15:02:41.199 | INFO     |                                              pivot | m_logDebug = Discard
03/07/2025 15:02:41.199 | INFO     |                                              pivot | m_rootPath = 'C:\ashita-ffxi\polplugins\DATs'
03/07/2025 15:02:41.232 | INFO     |                                              pivot | enabling fopen_s hook
03/07/2025 15:02:41.232 | INFO     |                                              pivot | m_hooksSet = true
03/07/2025 15:02:41.232 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.16 - By: Heals
03/07/2025 15:02:41.232 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
03/07/2025 15:02:41.232 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
03/07/2025 15:02:41.232 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
03/07/2025 15:02:41.232 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
03/07/2025 15:02:41.232 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
03/07/2025 15:02:41.232 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
03/07/2025 15:02:41.232 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
03/07/2025 15:02:43.020 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 1920 x 1080]
03/07/2025 15:02:43.020 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1921 x 1081]
03/07/2025 15:02:43.039 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
03/07/2025 15:03:29.300 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 768][dwStyle: 13565952][Pos: -2147483648 x -2147483648][Size: 1932 x 1111]
03/07/2025 15:03:29.307 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
03/07/2025 15:03:29.421 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
03/07/2025 15:03:29.421 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
03/07/2025 15:03:29.477 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
03/07/2025 15:03:29.477 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
03/07/2025 15:03:29.477 | DEBUG    |                           ResourceManager::Release | <Begin>
03/07/2025 15:03:29.477 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
03/07/2025 15:03:29.477 | DEBUG    |                        ResourceManager::Initialize | <Begin>
03/07/2025 15:03:29.477 | DEBUG    |                           ResourceManager::Release | <Begin>
03/07/2025 15:03:29.477 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
03/07/2025 15:03:29.500 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.500 | DEBUG    |                            ResourceManager::Update | <Begin>
03/07/2025 15:03:29.500 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.datmap.ini
03/07/2025 15:03:29.504 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.datmap.ini
03/07/2025 15:03:29.504 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.datmap.ini
03/07/2025 15:03:29.732 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 232.742600ms [Status: 1]
03/07/2025 15:03:29.732 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.732 | DEBUG    |                               InputManager::Update | <Begin>
03/07/2025 15:03:29.732 | DEBUG    |                                       Mouse::Mouse | .ctor
03/07/2025 15:03:29.732 | DEBUG    |                                  Mouse::Initialize | <Begin>
03/07/2025 15:03:29.732 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.733 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
03/07/2025 15:03:29.733 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.733 | DEBUG    |                              OffsetManager::Update | <Begin>
03/07/2025 15:03:29.733 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.offsets.ini
03/07/2025 15:03:29.734 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.offsets.ini
03/07/2025 15:03:29.734 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.offsets.ini
03/07/2025 15:03:29.734 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.734 | DEBUG    |                             PointerManager::Update | <Begin>
03/07/2025 15:03:29.734 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\ashita.pointers.ini
03/07/2025 15:03:29.737 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\ashita-ffxi\\config\\ashita\custom.pointers.ini
03/07/2025 15:03:29.737 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\ashita-ffxi\\config\\ashita\custom.pointers.ini
03/07/2025 15:03:29.738 | DEBUG    |                             PointerManager::Update | Pointer: (02B4F07C) [Ok!] autofollow
03/07/2025 15:03:29.739 | DEBUG    |                             PointerManager::Update | Pointer: (02BAB2F5) [Ok!] castbar
03/07/2025 15:03:29.740 | DEBUG    |                             PointerManager::Update | Pointer: (02C576A0) [Ok!] chat.addchatmessage
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02CE71D0) [Ok!] chat.inputtext.this
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02B41EC2) [Ok!] chat.logfile
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02CEA3E0) [Ok!] chat.parseautotranslate
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02C0A325) [Ok!] chat.parseautotranslate.this
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02BB0BD0) [Ok!] chat.parseinputtext
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02BB0BF2) [Ok!] chat.parseinputtext.this
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02BA7F8C) [Ok!] clientversion
03/07/2025 15:03:29.741 | DEBUG    |                             PointerManager::Update | Pointer: (02266533) [Ok!] config.autodisconnect
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02CE84E2) [Ok!] config.languagefilter
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02B33A20) [Ok!] entitymap
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BC579B) [Ok!] entitymap.size
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C1B0F6) [Ok!] inventory
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C48275) [Ok!] inventory.selecteditem
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C8E752) [Ok!] menu
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C0D3C0) [Ok!] packets.decryptbuffer
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C0D290) [Ok!] packets.encryptbuffer
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C2BF40) [Ok!] packets.queuepacket1
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C0DA20) [Ok!] packets.queuepacket2
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02D30DDB) [Ok!] party
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BC8D8F) [Ok!] party.statusicons
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C769AA) [Ok!] player
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C15BE0) [Ok!] player.hasability
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BC7C94) [Ok!] player.haskeyitem
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C1FC10) [Ok!] player.hasspell
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C20B20) [Ok!] player.joblevels
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02C20B60) [Ok!] player.jobmasterlevels
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BBE6AA) [Ok!] player.loginstatus
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BB740F) [Ok!] player.petmp
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BCCD3D) [Ok!] player.pettp
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02D524C4) [Ok!] recast.abilities
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02D58FF2) [Ok!] recast.spells
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BAA427) [Ok!] target.settarget
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer: (02BB8A13) [Ok!] target.target
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | Pointer scan completed in: 8.938600ms
03/07/2025 15:03:29.743 | DEBUG    |                             PointerManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.743 | DEBUG    |                            FontManager::Initialize | <Begin>
03/07/2025 15:03:29.743 | DEBUG    |                            FontManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.743 | DEBUG    |                       PrimitiveManager::Initialize | <Begin>
03/07/2025 15:03:29.743 | DEBUG    |                       PrimitiveManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.743 | DEBUG    |                             GuiManager::Initialize | <Begin>
03/07/2025 15:03:29.744 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 18px - is_jp: 0
03/07/2025 15:03:29.746 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 24px - is_jp: 0
03/07/2025 15:03:29.748 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 32px - is_jp: 0
03/07/2025 15:03:29.837 | DEBUG    |                             GuiManager::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.837 | DEBUG    |                              MemoryManager::Update | <Begin>
03/07/2025 15:03:29.837 | DEBUG    |                              MemoryManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.837 | DEBUG    |                                ChatManager::Update | <Begin>
03/07/2025 15:03:29.837 | DEBUG    |                                ChatManager::Update | Hooking game function: AddChatMessage
03/07/2025 15:03:29.837 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseAutoTranslate
03/07/2025 15:03:29.837 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseInputText
03/07/2025 15:03:29.837 | DEBUG    |                                ChatManager::Update | Detour transaction result: 0 [Success]
03/07/2025 15:03:29.837 | DEBUG    |                   CommandTaskPool::CommandTaskPool | .ctor
03/07/2025 15:03:29.837 | DEBUG    |                        CommandTaskPool::Initialize | <Begin>
03/07/2025 15:03:29.837 | DEBUG    |                     CommandTaskPool::CreateThreads | Creating task pool; thread count: 32
03/07/2025 15:03:29.840 | DEBUG    |                        CommandTaskPool::Initialize | <End> [Status: Ok!]
03/07/2025 15:03:29.840 | DEBUG    |                                ChatManager::Update | <End> [Status: Ok!]
03/07/2025 15:03:29.840 | DEBUG    |                              PacketManager::Update | <Begin>
